symbol,market,scan_ts,total_score,early_score,confidence,price,change_pct,feat1,feat2,feat3,feat4,outcome_pct,outcome_label,labeled_ts
ETHUSDT,crypto,1763596800,44.28,26.66,0.554,2832.97,-6.32,0.0,1.553,0.944,0.0,4.422,1,1779002486
ETHUSDT,crypto,1763683200,56.62,28.94,0.708,2764.69,-2.41,0.0,1.999,0.947,0.0,9.416,1,1779002486
ETHUSDT,crypto,1763769600,40.46,15.32,0.506,2769.06,0.158,0.0,0.464,0.65,0.0,8.838,1,1779002486
ETHUSDT,crypto,1763856000,46.57,18.99,0.582,2800.73,1.144,0.0,0.559,0.81,0.0,8.179,1,1779002486
ETHUSDT,crypto,1763942400,62.27,23.57,0.778,2952.19,5.408,0.0,1.077,0.909,0.0,1.212,0,1779002486
ETHUSDT,crypto,1764028800,48.12,20.87,0.602,2958.24,0.205,0.0,0.869,0.826,0.0,1.074,0,1779002486
ETHUSDT,crypto,1764115200,50.68,19.75,0.634,3025.02,2.257,0.0,0.784,0.792,0.0,-7.522,-1,1779002486
ETHUSDT,crypto,1764201600,40.02,15.53,0.5,3013.8,-0.371,0.0,0.546,0.64,0.0,-0.636,0,1779002486
ETHUSDT,crypto,1764288000,39.32,12.11,0.491,3029.8,0.531,0.0,0.729,0.423,0.0,5.191,1,1779002486
ETHUSDT,crypto,1764374400,29.86,8.02,0.373,2987.96,-1.381,0.0,0.42,0.296,0.0,4.821,1,1779002486
ETHUSDT,crypto,1764460800,29.21,4.71,0.365,2990.02,0.069,0.0,0.371,0.143,0.0,1.015,0,1779002486
ETHUSDT,crypto,1764547200,25.24,9.19,0.315,2797.47,-6.44,0.0,1.286,0.138,0.0,8.546,1,1779002486
ETHUSDT,crypto,1764633600,47.42,6.08,0.593,2994.63,7.048,0.0,0.949,0.067,0.0,2.121,0,1779002486
ETHUSDT,crypto,1764720000,46.82,6.38,0.585,3187.07,6.426,0.0,1.018,0.065,0.0,-2.006,0,1779002486
ETHUSDT,crypto,1764806400,29.86,6.05,0.373,3132.01,-1.728,0.0,0.953,0.065,0.0,5.89,1,1779002486
ETHUSDT,crypto,1764892800,26.57,5.92,0.332,3020.38,-3.564,0.0,1.056,0.032,0.0,10.012,1,1779002486
ETHUSDT,crypto,1764979200,27.3,2.19,0.341,3036.53,0.535,0.0,0.309,0.032,0.0,6.561,1,1779002486
ETHUSDT,crypto,1765065600,33.76,5.56,0.422,3058.14,0.712,0.0,0.855,0.065,0.0,0.824,0,1779002486
ETHUSDT,crypto,1765152000,37.41,6.3,0.468,3123.14,2.125,0.0,0.872,0.097,0.0,-0.324,0,1779002486
ETHUSDT,crypto,1765238400,51.61,10.94,0.645,3316.49,6.191,0.0,1.156,0.258,0.0,-7.673,-1,1779002486
ETHUSDT,crypto,1765324800,38.87,10.9,0.486,3322.79,0.19,0.0,1.018,0.29,0.0,-10.82,-1,1779002486
ETHUSDT,crypto,1765411200,34.42,11.48,0.43,3235.77,-2.619,0.0,1.135,0.29,0.0,-8.497,-1,1779002486
ETHUSDT,crypto,1765497600,29.01,10.54,0.363,3083.34,-4.711,0.0,1.077,0.258,0.0,-8.152,-1,1779002486
ETHUSDT,crypto,1765584000,30.31,4.23,0.379,3113.01,0.962,0.0,0.331,0.129,0.0,-9.178,-1,1779002486
ETHUSDT,crypto,1765670400,26.14,3.78,0.327,3062.02,-1.638,0.0,0.627,0.032,0.0,-2.733,0,1779002486
ETHUSDT,crypto,1765756800,31.46,8.03,0.393,2963.25,-3.226,0.0,1.477,0.032,0.0,0.448,0,1779002486
ETHUSDT,crypto,1765843200,35.68,7.96,0.446,2960.84,-0.081,0.0,1.076,0.129,0.0,1.344,0,1779002486
ETHUSDT,crypto,1765929600,34.93,14.11,0.437,2832.0,-4.351,0.0,1.403,0.355,0.0,6.232,1,1779002486
ETHUSDT,crypto,1766016000,45.84,16.35,0.573,2827.3,-0.166,0.0,1.464,0.452,0.0,4.81,1,1779002486
ETHUSDT,crypto,1766102400,54.11,15.3,0.676,2978.33,5.342,0.0,1.125,0.484,0.0,-1.078,0,1779002486
ETHUSDT,crypto,1766188800,34.96,11.45,0.437,2976.54,-0.06,0.0,0.225,0.516,0.0,-2.493,0,1779002486
ETHUSDT,crypto,1766275200,35.34,9.16,0.442,3000.62,0.809,0.0,0.413,0.355,0.0,-2.459,0,1779002486
ETHUSDT,crypto,1766361600,39.46,11.77,0.493,3008.49,0.262,0.0,0.934,0.355,0.0,-2.024,0,1779002486
ETHUSDT,crypto,1766448000,35.4,11.18,0.442,2963.29,-1.502,0.0,0.945,0.323,0.0,-0.462,0,1779002486
ETHUSDT,crypto,1766534400,34.71,10.23,0.434,2946.23,-0.576,0.0,0.626,0.355,0.0,-0.332,0,1779002486
ETHUSDT,crypto,1766620800,34.99,13.22,0.437,2902.32,-1.49,0.0,0.451,0.548,0.0,2.408,0,1779002486
ETHUSDT,crypto,1766707200,45.47,16.77,0.568,2926.82,0.844,0.0,0.902,0.613,0.0,1.489,0,1779002486
ETHUSDT,crypto,1766793600,39.08,14.03,0.488,2947.61,0.71,0.0,0.226,0.645,0.0,1.862,0,1779002486
ETHUSDT,crypto,1766880000,38.57,14.42,0.482,2949.6,0.068,0.0,0.303,0.645,0.0,5.909,1,1779002486
ETHUSDT,crypto,1766966400,35.85,7.44,0.448,2936.45,-0.446,0.0,1.36,0.032,0.0,6.437,1,1779002486
ETHUSDT,crypto,1767052800,34.29,5.0,0.429,2972.22,1.218,0.0,0.871,0.032,0.0,5.757,1,1779002486
ETHUSDT,crypto,1767139200,29.82,4.05,0.373,2970.4,-0.061,0.0,0.68,0.032,0.0,8.528,1,1779002486
ETHUSDT,crypto,1767225600,28.47,2.23,0.356,3002.49,1.08,0.0,0.316,0.032,0.0,9.758,1,1779002486
ETHUSDT,crypto,1767312000,46.22,8.46,0.578,3123.89,4.043,0.0,1.434,0.065,0.0,1.397,0,1779002486
ETHUSDT,crypto,1767398400,29.51,4.74,0.369,3125.47,0.051,0.0,0.433,0.129,0.0,-0.641,0,1779002486
ETHUSDT,crypto,1767484800,32.54,6.06,0.407,3143.32,0.571,0.0,0.567,0.161,0.0,-1.787,0,1779002486
ETHUSDT,crypto,1767571200,46.66,11.78,0.583,3223.71,2.557,0.0,1.453,0.226,0.0,-4.288,-1,1779002486
ETHUSDT,crypto,1767657600,46.81,12.51,0.585,3295.46,2.226,0.0,1.47,0.258,0.0,-5.264,-1,1779002486
ETHUSDT,crypto,1767744000,34.76,12.59,0.434,3167.52,-3.882,0.0,1.486,0.258,0.0,-2.326,0,1779002486
ETHUSDT,crypto,1767830400,38.71,12.97,0.484,3105.45,-1.96,0.0,1.432,0.29,0.0,7.06,1,1779002486
ETHUSDT,crypto,1767916800,39.09,11.47,0.489,3087.15,-0.589,0.0,1.261,0.258,0.0,8.62,1,1779002486
ETHUSDT,crypto,1768003200,29.81,6.29,0.373,3085.47,-0.054,0.0,0.226,0.258,0.0,7.504,1,1779002486
ETHUSDT,crypto,1768089600,37.66,10.27,0.471,3122.0,1.184,0.0,0.505,0.387,0.0,5.534,1,1779002486
ETHUSDT,crypto,1768176000,39.36,11.91,0.492,3093.84,-0.902,0.0,1.35,0.258,0.0,6.95,1,1779002486
ETHUSDT,crypto,1768262400,63.58,17.92,0.795,3324.69,7.462,0.0,1.648,0.484,0.0,-1.261,0,1779002486
ETHUSDT,crypto,1768348800,52.92,20.48,0.661,3353.27,0.86,0.0,1.644,0.613,0.0,-4.928,-1,1779002486
ETHUSDT,crypto,1768435200,45.83,18.87,0.573,3317.0,-1.082,0.0,1.323,0.613,0.0,-11.419,-1,1779002486
ETHUSDT,crypto,1768521600,40.86,15.66,0.511,3294.77,-0.67,0.0,0.809,0.581,0.0,-9.534,-1,1779002486
ETHUSDT,crypto,1768608000,37.87,12.74,0.473,3308.87,0.428,0.0,0.355,0.548,0.0,-10.809,-1,1779002486
ETHUSDT,crypto,1768694400,36.21,12.48,0.453,3282.77,-0.789,0.0,0.561,0.484,0.0,-9.982,-1,1779002486
ETHUSDT,crypto,1768780800,33.47,10.95,0.418,3188.01,-2.887,0.0,1.158,0.258,0.0,-7.4,-1,1779002486
ETHUSDT,crypto,1768867200,34.81,17.85,0.435,2938.24,-7.835,0.0,1.892,0.419,0.0,-4.178,-1,1779002486
ETHUSDT,crypto,1768953600,55.67,20.3,0.696,2980.66,1.444,0.0,1.996,0.516,0.0,-1.737,0,1779002486
ETHUSDT,crypto,1769040000,43.98,18.5,0.55,2951.21,-0.988,0.0,0.991,0.677,0.0,2.498,0,1779002486
ETHUSDT,crypto,1769126400,49.35,21.68,0.617,2955.08,0.131,0.0,0.981,0.839,0.0,1.837,0,1779002486
ETHUSDT,crypto,1769212800,43.19,19.8,0.54,2952.09,-0.101,0.0,0.218,0.935,0.0,-4.441,-1,1779002486
ETHUSDT,crypto,1769299200,43.55,25.15,0.544,2815.49,-4.627,0.0,1.031,1.0,0.0,-3.901,-1,1779002486
ETHUSDT,crypto,1769385600,65.51,27.48,0.819,2928.9,4.028,0.0,1.495,1.0,0.0,-16.338,-1,1779002486
ETHUSDT,crypto,1769472000,60.13,25.53,0.752,3024.92,3.278,0.0,1.107,1.0,0.0,-24.988,-1,1779002486
ETHUSDT,crypto,1769558400,50.01,24.27,0.625,3009.36,-0.514,0.0,0.854,1.0,0.0,-22.058,-1,1779002486
ETHUSDT,crypto,1769644800,46.81,28.41,0.585,2821.0,-6.259,0.0,1.683,1.0,0.0,-20.871,-1,1779002486
ETHUSDT,crypto,1769731200,54.32,30.0,0.679,2705.66,-4.089,0.0,2.01,1.0,0.0,-20.647,-1,1779002486
ETHUSDT,crypto,1769817600,47.5,30.0,0.594,2450.38,-9.435,0.0,2.497,1.0,0.0,-25.524,-1,1779002486
ETHUSDT,crypto,1769904000,45.32,28.81,0.566,2269.04,-7.4,0.0,1.762,1.0,0.0,-9.101,-1,1779002486
ETHUSDT,crypto,1769990400,69.24,30.0,0.866,2345.55,3.372,0.0,2.208,1.0,0.0,-11.069,-1,1779002486
ETHUSDT,crypto,1770076800,52.84,30.0,0.66,2232.23,-4.831,0.0,2.317,1.0,0.0,-6.434,-1,1779002486
ETHUSDT,crypto,1770163200,54.86,30.0,0.686,2147.01,-3.818,0.0,2.126,1.0,0.0,-2.005,0,1779002486
ETHUSDT,crypto,1770249600,47.5,30.0,0.594,1824.95,-15.0,0.0,3.141,1.0,0.0,10.771,1,1779002486
ETHUSDT,crypto,1770336000,77.5,30.0,0.969,2062.54,13.019,0.0,2.163,1.0,0.0,-5.938,-1,1779002486
ETHUSDT,crypto,1770422400,58.77,27.0,0.735,2085.93,1.134,0.0,1.4,1.0,0.0,-6.653,-1,1779002486
ETHUSDT,crypto,1770508800,49.29,23.27,0.616,2088.6,0.128,0.0,0.653,1.0,0.0,-1.963,0,1779002486
ETHUSDT,crypto,1770595200,52.68,24.35,0.658,2103.96,0.735,0.0,0.871,1.0,0.0,-0.881,0,1779002486
ETHUSDT,crypto,1770681600,42.8,24.07,0.535,2021.51,-3.919,0.0,0.813,1.0,0.0,-2.772,0,1779002486
ETHUSDT,crypto,1770768000,44.46,25.01,0.556,1940.07,-4.029,0.0,1.001,1.0,0.0,2.952,0,1779002486
ETHUSDT,crypto,1770854400,50.55,23.66,0.632,1947.15,0.365,0.0,0.732,1.0,0.0,2.236,0,1779002486
ETHUSDT,crypto,1770940800,58.08,21.99,0.726,2047.6,5.159,0.0,0.655,0.935,0.0,-4.534,-1,1779002486
ETHUSDT,crypto,1771027200,47.04,19.13,0.588,2085.43,1.848,0.0,0.342,0.871,0.0,-6.583,-1,1779002486
ETHUSDT,crypto,1771113600,34.23,19.68,0.428,1965.47,-5.752,0.0,0.711,0.806,0.0,0.121,0,1779002486
ETHUSDT,crypto,1771200000,44.35,15.75,0.554,1997.35,1.622,0.0,0.57,0.645,0.0,-1.242,0,1779002486
ETHUSDT,crypto,1771286400,39.39,14.59,0.492,1990.68,-0.334,0.0,0.595,0.581,0.0,-1.691,0,1779002486
ETHUSDT,crypto,1771372800,34.53,12.33,0.432,1954.77,-1.804,0.0,0.66,0.452,0.0,-5.08,-1,1779002486
ETHUSDT,crypto,1771459200,35.16,10.54,0.439,1948.15,-0.339,0.0,0.559,0.387,0.0,-4.982,-1,1779002486
ETHUSDT,crypto,1771545600,37.29,9.61,0.466,1967.85,1.011,0.0,0.632,0.323,0.0,4.505,1,1779002486
ETHUSDT,crypto,1771632000,30.9,6.54,0.386,1972.54,0.238,0.0,0.277,0.258,0.0,2.746,0,1779002486
ETHUSDT,crypto,1771718400,25.43,2.9,0.318,1957.01,-0.787,0.0,0.322,0.065,0.0,-1.457,0,1779002486
ETHUSDT,crypto,1771804800,23.07,5.8,0.288,1855.47,-5.189,0.0,1.03,0.032,0.0,5.821,1,1779002486
ETHUSDT,crypto,1771891200,31.48,5.05,0.394,1851.09,-0.236,0.0,0.881,0.032,0.0,4.726,1,1779002486
ETHUSDT,crypto,1771977600,52.49,7.82,0.656,2056.5,11.097,0.0,1.434,0.032,0.0,-1.45,0,1779002486
ETHUSDT,crypto,1772064000,29.87,5.46,0.373,2026.71,-1.449,0.0,0.962,0.032,0.0,-2.213,0,1779002486
ETHUSDT,crypto,1772150400,24.67,6.25,0.308,1928.5,-4.846,0.0,1.121,0.032,0.0,10.24,1,1779002486
ETHUSDT,crypto,1772236800,39.68,7.1,0.496,1963.48,1.814,0.0,1.291,0.032,0.0,5.536,1,1779002486
ETHUSDT,crypto,1772323200,34.07,7.38,0.426,1938.57,-1.269,0.0,1.346,0.032,0.0,2.016,0,1779002486
ETHUSDT,crypto,1772409600,46.86,8.28,0.586,2026.69,4.546,0.0,1.398,0.065,0.0,-2.877,0,1779002486
ETHUSDT,crypto,1772496000,31.76,7.17,0.397,1981.85,-2.212,0.0,1.304,0.032,0.0,-2.315,0,1779002486
ETHUSDT,crypto,1772582400,56.33,11.26,0.704,2125.98,7.272,0.0,1.606,0.161,0.0,-6.289,-1,1779002486
ETHUSDT,crypto,1772668800,31.93,9.18,0.399,2072.18,-2.531,0.0,1.063,0.194,0.0,-1.775,0,1779002486
ETHUSDT,crypto,1772755200,25.54,7.37,0.319,1977.66,-4.561,0.0,0.958,0.129,0.0,3.708,1,1779002486
ETHUSDT,crypto,1772841600,28.12,4.57,0.351,1968.39,-0.469,0.0,0.398,0.129,0.0,5.294,1,1779002486
ETHUSDT,crypto,1772928000,30.79,7.73,0.385,1935.97,-1.647,0.0,0.771,0.194,0.0,8.008,1,1779002486
ETHUSDT,crypto,1773014400,44.62,10.41,0.558,1992.28,2.909,0.0,1.179,0.226,0.0,5.169,1,1779002486
ETHUSDT,crypto,1773100800,43.73,11.36,0.547,2035.39,2.164,0.0,1.11,0.29,0.0,6.993,1,1779002486
ETHUSDT,crypto,1773187200,39.38,11.3,0.492,2050.99,0.766,3e-05,0.84,0.355,0.0,14.66,1,1779002486
ETHUSDT,crypto,1773273600,43.54,13.95,0.544,2072.6,1.054,-1.5e-05,0.983,0.452,0.0,11.765,1,1779002486
ETHUSDT,crypto,1773360000,49.21,18.0,0.615,2091.01,0.888,2.1e-05,1.407,0.548,0.0,5.306,1,1779002486
ETHUSDT,crypto,1773446400,38.42,13.46,0.48,2095.27,0.204,-4.1e-05,0.37,0.581,0.0,1.971,0,1779002486
ETHUSDT,crypto,1773532800,49.16,15.61,0.615,2177.73,3.936,3.5e-05,0.671,0.613,0.0,-1.499,0,1779002486
ETHUSDT,crypto,1773619200,68.25,22.97,0.853,2351.66,7.987,7.1e-05,1.626,0.742,0.0,-11.409,-1,1779002486
ETHUSDT,crypto,1773705600,44.41,20.17,0.555,2316.45,-1.497,-1.1e-05,0.937,0.774,0.0,-11.379,-1,1779002486
ETHUSDT,crypto,1773792000,41.93,23.01,0.524,2201.95,-4.943,-1.4e-05,1.247,0.839,0.0,-2.313,0,1779002486
ETHUSDT,crypto,1773878400,42.78,20.85,0.535,2136.56,-2.97,1e-06,1.074,0.774,0.0,0.877,0,1779002486
ETHUSDT,crypto,1773964800,46.45,19.31,0.581,2145.08,0.399,-1e-06,0.766,0.774,0.0,1.068,0,1779002486
ETHUSDT,crypto,1774051200,35.42,17.13,0.443,2083.37,-2.877,2.1e-05,0.329,0.774,0.0,-1.162,0,1779002486
ETHUSDT,crypto,1774137600,43.11,19.33,0.539,2052.85,-1.465,-7.4e-05,0.769,0.774,0.0,-2.985,0,1779002486
ETHUSDT,crypto,1774224000,62.78,23.25,0.785,2151.01,4.782,6.1e-05,1.554,0.774,0.0,-7.324,-1,1779002486
ETHUSDT,crypto,1774310400,47.86,20.48,0.598,2155.29,0.199,-2.7e-05,0.87,0.806,0.0,-7.973,-1,1779002486
ETHUSDT,crypto,1774396800,47.93,20.2,0.599,2168.0,0.59,5e-06,0.815,0.806,0.0,-6.564,-1,1779002486
ETHUSDT,crypto,1774483200,37.6,19.46,0.47,2059.17,-5.02,-8.2e-05,1.053,0.71,0.0,2.201,0,1779002486
ETHUSDT,crypto,1774569600,39.43,17.75,0.493,1991.58,-3.282,-0.000181,0.969,0.645,0.0,7.392,1,1779002486
ETHUSDT,crypto,1774656000,39.6,14.58,0.495,1993.48,0.095,0.0,0.465,0.613,0.0,3.134,1,1779002486
ETHUSDT,crypto,1774742400,39.34,14.96,0.492,1983.44,-0.504,-3.8e-05,0.54,0.613,0.0,3.503,1,1779002486
ETHUSDT,crypto,1774828800,49.57,17.64,0.62,2025.69,2.13,4.1e-05,1.075,0.613,0.0,1.912,0,1779002486
ETHUSDT,crypto,1774915200,53.39,16.69,0.667,2104.49,3.89,-1e-05,1.274,0.516,0.0,0.231,0,1779002486
ETHUSDT,crypto,1775001600,44.41,14.28,0.555,2138.8,1.63,4.4e-05,0.92,0.484,0.0,-1.527,0,1779002486
ETHUSDT,crypto,1775088000,37.37,16.61,0.467,2055.96,-3.873,-7.3e-05,1.129,0.548,0.0,8.91,1,1779002486
ETHUSDT,crypto,1775174400,38.78,14.39,0.485,2052.92,-0.148,-1e-05,0.427,0.613,0.0,6.622,1,1779002486
ETHUSDT,crypto,1775260800,37.81,12.92,0.473,2064.43,0.561,7e-06,0.261,0.581,0.0,6.03,1,1779002486
ETHUSDT,crypto,1775347200,39.95,9.66,0.499,2109.35,2.176,-4.3e-05,0.643,0.323,0.0,6.379,1,1779002486
ETHUSDT,crypto,1775433600,33.99,6.27,0.425,2106.14,-0.152,2e-05,1.125,0.032,0.0,8.438,1,1779002486
ETHUSDT,crypto,1775520000,51.48,8.85,0.643,2239.14,6.315,1e-05,1.511,0.065,0.0,-2.167,0,1779002486
ETHUSDT,crypto,1775606400,31.41,8.16,0.393,2188.87,-2.245,6.7e-05,1.116,0.129,0.0,8.22,1,1779002486
ETHUSDT,crypto,1775692800,36.24,8.85,0.453,2188.92,0.002,1.9e-05,0.996,0.194,0.0,6.042,1,1779002486
ETHUSDT,crypto,1775779200,41.1,9.36,0.514,2243.9,2.512,-4e-06,0.84,0.258,0.0,5.124,1,1779002486
ETHUSDT,crypto,1775865600,39.6,10.24,0.495,2283.85,1.78,-3.3e-05,0.628,0.355,0.0,2.762,0,1779002486
ETHUSDT,crypto,1775952000,29.92,11.2,0.374,2190.62,-4.082,-5.5e-05,0.822,0.355,0.0,10.364,1,1779002486
ETHUSDT,crypto,1776038400,65.09,20.97,0.814,2368.8,8.134,3e-05,1.355,0.71,0.0,-0.836,0,1779002486
ETHUSDT,crypto,1776124800,48.25,23.68,0.603,2321.17,-2.011,3.5e-05,1.253,0.871,0.0,-2.541,0,1779002486
ETHUSDT,crypto,1776211200,53.41,23.52,0.668,2358.87,1.624,3e-06,0.832,0.968,0.0,-1.962,0,1779002486
ETHUSDT,crypto,1776297600,51.55,24.61,0.644,2346.92,-0.507,-3.8e-05,1.052,0.968,0.0,-0.886,0,1779002486
ETHUSDT,crypto,1776384000,61.71,26.63,0.771,2417.66,3.014,1.8e-05,1.327,1.0,0.0,-1.846,0,1779002486
ETHUSDT,crypto,1776470400,41.78,20.81,0.522,2348.99,-2.84,-0.000151,0.679,0.871,0.0,-0.854,0,1779002486
ETHUSDT,crypto,1776556800,40.78,20.33,0.51,2262.2,-3.695,-0.00023,0.84,0.806,-0.074271,2.285,0,1779002486
ETHUSDT,crypto,1776643200,51.94,19.93,0.649,2312.59,2.227,8e-06,1.019,0.742,0.005411,0.243,0,1779002486
ETHUSDT,crypto,1776729600,47.89,19.44,0.599,2326.13,0.585,-3.7e-05,0.919,0.742,-0.022587,1.814,0,1779002486
ETHUSDT,crypto,1776816000,49.27,17.37,0.616,2373.04,2.017,7.8e-05,1.151,0.581,0.004797,-2.982,0,1779002486
ETHUSDT,crypto,1776902400,36.33,11.52,0.454,2328.94,-1.858,-6e-05,1.144,0.29,0.097876,-1.742,0,1779002486
ETHUSDT,crypto,1776988800,32.42,7.24,0.405,2313.88,-0.647,-0.000121,0.674,0.194,-0.136242,-2.695,0,1779002486
ETHUSDT,crypto,1777075200,27.96,3.72,0.35,2318.21,0.187,-4.4e-05,0.229,0.129,-0.001065,-2.662,0,1779002486
ETHUSDT,crypto,1777161600,33.18,3.43,0.415,2368.32,2.162,-2.8e-05,0.557,0.032,0.014434,-3.124,-1,1779002486
ETHUSDT,crypto,1777248000,28.75,6.05,0.359,2302.28,-2.788,-7.6e-05,1.08,0.032,0.007771,0.592,0,1779002486
ETHUSDT,crypto,1777334400,28.68,4.02,0.359,2288.37,-0.604,0.0,0.675,0.032,-0.020305,1.455,0,1779002486
ETHUSDT,crypto,1777420800,33.28,7.44,0.416,2251.52,-1.61,4.8e-05,1.359,0.032,-0.022431,4.201,1,1779002486
ETHUSDT,crypto,1777507200,30.53,3.93,0.382,2256.49,0.221,-7.7e-05,0.656,0.032,0.01835,4.564,1,1779002486
ETHUSDT,crypto,1777593600,34.62,4.65,0.433,2294.34,1.677,-2.1e-05,0.802,0.032,-0.004219,2.413,0,1779002486
ETHUSDT,crypto,1777680000,28.06,2.16,0.351,2315.9,0.94,-4e-06,0.302,0.032,-0.02713,-1.122,0,1779002486
ETHUSDT,crypto,1777766400,28.72,3.4,0.359,2321.67,0.249,8.7e-05,0.552,0.032,0.011977,-0.668,0,1779002486
ETHUSDT,crypto,1777852800,42.06,9.37,0.526,2346.11,1.053,-2e-06,1.616,0.065,0.055622,-0.89,0,1779002486
ETHUSDT,crypto,1777939200,36.11,7.04,0.451,2359.47,0.569,-6.5e-05,1.021,0.097,-0.00049,0.455,0,1779002486
ETHUSDT,crypto,1778025600,39.27,9.96,0.491,2349.7,-0.414,-5.1e-05,1.477,0.129,-0.003126,-0.472,0,1779002486
ETHUSDT,crypto,1778112000,30.14,6.58,0.377,2289.91,-2.545,-4.3e-05,1.187,0.032,0.060003,-0.711,0,1779002486
ETHUSDT,crypto,1778198400,33.84,5.2,0.423,2306.17,0.71,-3.4e-05,0.91,0.032,0.045032,-2.109,0,1779002486
ETHUSDT,crypto,1778284800,29.62,3.28,0.37,2325.22,0.826,8.8e-05,0.526,0.032,-0.024584,-1.856,0,1779002486
ETHUSDT,crypto,1778371200,36.88,6.07,0.461,2370.21,1.935,6.7e-05,0.955,0.065,-0.031026,-6.183,-1,1779002486
ETHUSDT,crypto,1778457600,30.55,6.41,0.382,2338.61,-1.333,3.4e-05,0.895,0.097,-0.045712,-6.797,-1,1779002486
ETHUSDT,crypto,1778544000,28.08,6.31,0.351,2273.62,-2.779,4e-05,1.004,0.065,-0.001465,-4.037,-1,1779002486
SOLUSDT,crypto,1762214400,49.23,30.0,0.615,154.94,-6.635,0.0,2.302,1.0,0.0,6.138,1,1779002486
SOLUSDT,crypto,1762300800,63.77,25.9,0.797,162.28,4.737,0.0,1.18,1.0,0.0,3.056,1,1779002486
SOLUSDT,crypto,1762387200,42.97,24.6,0.537,155.2,-4.363,0.0,0.919,1.0,0.0,-0.451,0,1779002486
SOLUSDT,crypto,1762473600,62.02,25.56,0.775,161.72,4.201,0.0,1.112,1.0,0.0,-5.194,-1,1779002486
SOLUSDT,crypto,1762560000,43.39,22.78,0.542,157.94,-2.337,0.0,0.556,1.0,0.0,-8.434,-1,1779002486
SOLUSDT,crypto,1762646400,57.85,23.55,0.723,164.45,4.122,0.0,0.71,1.0,0.0,-15.579,-1,1779002486
SOLUSDT,crypto,1762732800,53.75,23.93,0.672,167.24,1.697,0.0,0.786,1.0,0.0,-16.557,-1,1779002486
SOLUSDT,crypto,1762819200,38.1,25.3,0.476,154.5,-7.618,0.0,1.06,1.0,0.0,-11.249,-1,1779002486
SOLUSDT,crypto,1762905600,51.95,25.49,0.649,153.32,-0.764,0.0,1.098,1.0,0.0,-14.623,-1,1779002486
SOLUSDT,crypto,1762992000,46.05,27.45,0.576,144.62,-5.674,0.0,1.49,1.0,0.0,-2.773,0,1779002486
SOLUSDT,crypto,1763078400,49.75,27.63,0.622,138.83,-4.004,0.0,1.525,1.0,0.0,-1.347,0,1779002486
SOLUSDT,crypto,1763164800,48.77,22.62,0.61,139.55,0.519,0.0,0.523,1.0,0.0,-4.264,-1,1779002486
SOLUSDT,crypto,1763251200,47.65,24.32,0.596,137.12,-1.741,0.0,0.863,1.0,0.0,-6.206,-1,1779002486
SOLUSDT,crypto,1763337600,47.07,26.82,0.588,130.9,-4.536,0.0,1.364,1.0,0.0,-2.597,0,1779002486
SOLUSDT,crypto,1763424000,65.47,21.57,0.818,140.61,7.418,0.0,1.313,0.75,0.0,-7.183,-1,1779002486
SOLUSDT,crypto,1763510400,42.5,19.66,0.531,136.96,-2.596,0.0,1.108,0.706,0.0,1.037,0,1779002486
SOLUSDT,crypto,1763596800,47.0,21.37,0.587,133.6,-2.453,0.0,1.607,0.667,0.0,3.967,1,1779002486
SOLUSDT,crypto,1763683200,46.61,21.58,0.583,128.61,-3.735,0.0,2.112,0.579,0.0,11.15,1,1779002486
SOLUSDT,crypto,1763769600,36.07,12.15,0.451,127.5,-0.863,0.0,0.629,0.45,0.0,10.408,1,1779002486
SOLUSDT,crypto,1763856000,42.29,11.82,0.529,130.51,2.361,0.0,0.65,0.429,0.0,5.187,1,1779002486
SOLUSDT,crypto,1763942400,54.29,14.41,0.679,138.38,6.03,0.0,1.064,0.455,0.0,-1.836,0,1779002486
SOLUSDT,crypto,1764028800,37.7,10.27,0.471,138.9,0.376,0.0,0.836,0.304,0.0,-3.974,-1,1779002486
SOLUSDT,crypto,1764115200,44.6,11.05,0.558,142.95,2.916,0.0,1.044,0.292,0.0,-11.459,-1,1779002486
SOLUSDT,crypto,1764201600,29.28,7.32,0.366,140.77,-1.525,0.0,0.503,0.24,0.0,-1.506,0,1779002486
SOLUSDT,crypto,1764288000,29.08,7.69,0.363,137.28,-2.479,0.0,0.769,0.192,0.0,5.347,1,1779002486
SOLUSDT,crypto,1764374400,26.74,4.65,0.334,135.84,-1.049,0.0,0.338,0.148,0.0,2.297,0,1779002486
SOLUSDT,crypto,1764460800,25.27,3.91,0.316,133.38,-1.811,0.0,0.497,0.071,0.0,-0.12,0,1779002486
SOLUSDT,crypto,1764547200,25.15,7.12,0.314,126.57,-5.106,0.0,1.148,0.069,0.0,4.401,1,1779002486
SOLUSDT,crypto,1764633600,49.09,6.13,0.614,138.65,9.544,0.0,1.092,0.033,0.0,-4.681,-1,1779002486
SOLUSDT,crypto,1764720000,41.91,6.05,0.524,144.62,4.306,0.0,0.951,0.065,0.0,-7.903,-1,1779002486
SOLUSDT,crypto,1764806400,23.9,5.58,0.299,138.96,-3.914,0.0,0.729,0.097,0.0,-0.82,0,1779002486
SOLUSDT,crypto,1764892800,23.68,5.04,0.296,133.22,-4.131,0.0,0.88,0.032,0.0,2.222,0,1779002486
SOLUSDT,crypto,1764979200,27.57,4.96,0.345,132.14,-0.811,0.0,0.347,0.161,0.0,3.194,1,1779002486
